會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
保留盈餘合計,13325882.0,11.75,13757708.0,11.78,21376308.0,20.09,21821745.0,16.34
其他權益,,,,,,,,
國外營運機構財務報表換算之兌換差額,-1371349.0,-1.21,-1536682.0,-1.32,-725223.0,-0.68,-659390.0,-0.49
透過其他綜合損益按公允價值衡量之金融資產未實現評價損益,-352194.0,-0.31,-448757.0,-0.38,-148609.0,-0.14,-200167.0,-0.15
不動產重估增值,266779.0,0.24,1758173.0,1.51,1981000.0,1.86,3529084.0,2.64
其他權益合計,-1456764.0,-1.28,-227266.0,-0.19,1107168.0,1.04,2669527.0,2.0
庫藏股票,-30854.0,-0.03,-30854.0,-0.03,-30854.0,-0.03,-116041.0,-0.09
歸屬於母公司業主之權益合計,38685878.0,34.1,40338362.0,34.53,49294711.0,46.32,51212330.0,38.34
非控制權益,-13347627.0,-11.77,-14044007.0,-12.02,3382856.0,3.18,13684742.0,10.25
權益總額,25338251.0,22.34,26294355.0,22.51,52677567.0,49.5,64897072.0,48.59
負債及權益總計,113443255.0,100.0,116804381.0,100.0,106425379.0,100.0,133566389.0,100.0
待註銷股本股數（單位：股）,0.0,,0.0,,0.0,,0.0,
預收股款（權益項下）之約當發行股數（單位：股）,0.0,,0.0,,0.0,,0.0,
母公司暨子公司所持有之母公司庫藏股股數（單位：股）,4475586.0,,4475586.0,,4475586.0,,16925586.0,
